5.850973731510666909e-03 9.060465317715538092e-03 8.081106160868323229e-03 4.712042715488307110e-03 1.765908812856376020e-03 3.929449584575417376e-04 2.162216387941184870e-02 4.871155717106079308e-02 8.712116496505895036e-02 1.325239800226335474e-01 2.528702131399313546e-01 3.965954533787463543e-02 1.352185462429766893e-02 1.412437564099811027e-02 1.025676133209252328e-02 5.460133605351913388e-03 1.861668259140802917e-03 3.898929387946004077e-04 3.146950487217914372e-03 6.292150637476678909e-03 5.953862740066706571e-03 3.495408599024640850e-03 1.160276640624458011e-03 2.360065266693855968e-04 1.535883829338668960e-03 3.497480441598366241e-03 3.146396274781637636e-03 1.621047135781983339e-03 4.784768646952097804e-04 6.363533314135416674e-05 2.768790921998665056e-03 5.296258087978955587e-03 4.467952771588623584e-03 2.101078979301118643e-03 5.618577769449517589e-04 6.666759834378366278e-05 4.384071403445322090e-03 7.195193748346762064e-03 5.681910049054050837e-03 2.527589170959076981e-03 6.453772909323918228e-04 6.970004655582062725e-05 1.925082679826495280e-03
2.345701903143204703e-03 3.265524624174398483e-03 2.204595749207394206e-03 1.016456148897115774e-03 3.810937602437003413e-04 8.481617181244072157e-05 5.980422754453540435e-03 1.081491661430233897e-02 1.816945955886006825e-02 2.664658849898315918e-02 3.965954533787463543e-02 7.127981596684718202e-02 4.934501286246950613e-03 4.651808965395520801e-03 2.701934108422010539e-03 1.177700287587013506e-03 4.017537932217152274e-04 8.415743670672770627e-05 1.546741215196378860e-03 2.512681840918684628e-03 1.711770424794756273e-03 7.541440255777187573e-04 2.504160037894442858e-04 5.094251637736968430e-05 5.623092865236767324e-04 1.250592659803317908e-03 8.853150846226398585e-04 3.498388821475684196e-04 1.032767918983934496e-04 1.373615056098065335e-05 1.122092947725361611e-03 1.961597695537831143e-03 1.241365447988918014e-03 4.534040082063706123e-04 1.212727331482976734e-04 1.439068108979868477e-05 1.776316845350178752e-03 2.558371544633120109e-03 1.520211492577971946e-03 5.454100465815403531e-04 1.392981691512862330e-04 1.504525057406669308e-05 1.372611318024574700e-03
3.192318018906226129e-02 2.192681476061864032e-02 2.049982024649343870e-02 1.889903048770058547e-02 1.262643056446610679e-02 4.889988365869513132e-03 9.706000225880950794e-02 3.827842731202490967e-02 2.939211204130742772e-02 2.246551386250983384e-02 1.352185462429766893e-02 4.934501286246950613e-03 1.521354761386880750e+00 2.558508659404821195e-01 1.039496114714553165e-01 4.370399129062940702e-02 1.544136457040012900e-02 4.148913431767597970e-03 1.480284957965460890e-01 1.240195233770791106e-02 8.583872072880360804e-03 6.233169783514513895e-03 3.881599692056036943e-03 1.558034939627139792e-03 1.715437464718405636e-02 5.961805027564714976e-03 3.866352647790449737e-03 2.962206033809700045e-03 1.663903593664528557e-03 4.175014432006296516e-04 1.049793337281235139e-02 2.672423134793433519e-03 1.622586265451531062e-03 1.610219022051495585e-03 1.288684166282250132e-03 3.826574213459110752e-04 8.160367265053203312e-04 2.233205784210046119e-03 2.560312109766371691e-03 2.203428309087485104e-03 1.492567758705654057e-03 4.039625680780645212e-04 8.928031716477491386e-04
1.956523956573663625e-02 2.576137547522350246e-02 2.418517656155039219e-02 2.087528187914178268e-02 1.357024157717434676e-02 4.674941634378093624e-03 3.162247267619644475e-02 3.714034649982522751e-02 3.032583465059834893e-02 2.366999794477098185e-02 1.412437564099811027e-02 4.651808965395520801e-03 2.558508659404821195e-01 1.432437863604533845e+00 3.360132412674659008e-01 1.333868428770306203e-01 4.328627765187564869e-02 9.349895814061870425e-03 6.598717477344528959e-03 1.468863984178181425e-02 1.241488417153746582e-02 1.046557299431150057e-02 6.469672905037748833e-03 2.398074673016781233e-03 7.610489586385327243e-03 3.171035346734907279e-03 3.833366066384513715e-03 3.822887811957720317e-03 2.400475633842935608e-03 6.344328385790021230e-04 4.017548576116247716e-03 4.509029455422197685e-03 4.277586818752787678e-03 3.868341087491344865e-03 2.435496420021721065e-03 6.273414284927447682e-04 8.915752754588002205e-03 8.444100959213773905e-03 7.729021635888511099e-03 5.937904774078628378e-03 3.102304010553558200e-03 6.698733906309595199e-04 1.320435181405921199e-02
1.411143080460997012e-02 2.078205790796250341e-02 2.078436106878367440e-02 1.698809316557237103e-02 9.945526170666241228e-03 2.712472877644200864e-03 2.153704644307463667e-02 2.730403330157793462e-02 2.448792814656619576e-02 1.892539170229046164e-02 1.025676133209252328e-02 2.701934108422010539e-03 1.039496114714553165e-01 3.360132412674659008e-01 9.711818769489085623e-01 2.662827196123880302e-01 8.335048287499668973e-02 1.691035778915073173e-02 6.842128599815033851e-03 1.274127065123753511e-02 1.286424187671952879e-02 1.087244089769567879e-02 5.991315125614127268e-03 1.628848464888310588e-03 2.017193541112405342e-03 3.295442412330817916e-03 4.816185229948866109e-03 4.974556735701796129e-03 2.538864289449715983e-03 4.391072779200699827e-04 3.977944312413050909e-03 6.891712499218716204e-03 7.632461810395341217e-03 6.121699751335363260e-03 2.847051892050256328e-03 4.600325963061147050e-04 6.673932539623450566e-03 1.061573617888056376e-02 1.073878878908751666e-02 8.090224333048956495e-03 3.381162434991979993e-03 4.809593205106210689e-04 1.875912319653405547e-02
1.059122091589603798e-02 1.616592176004472137e-02 1.589631771620281242e-02 1.161904426199300566e-02 5.315970556217908261e-03 1.182292474188662013e-03 1.489752335368033087e-02 1.985673138349430822e-02 1.797069265594775089e-02 1.260246947408205642e-02 5.460133605351913388e-03 1.177700287587013506e-03 4.370399129062940702e-02 1.333868428770306203e-01 2.662827196123880302e-01 5.736739089457444374e-01 1.317525200414156883e-01 2.570013671368032160e-02 4.959403044555443785e-03 1.009582203657877209e-02 1.059197318706717184e-02 8.153354236493659535e-03 3.492028426472004732e-03 7.100553862933178806e-04 1.433142352300853517e-03 3.579158883917132883e-03 4.479222357602896665e-03 3.698141983615621520e-03 1.439686034965026451e-03 1.914428503724252550e-04 3.951140335839209428e-03 7.561529902551988869e-03 7.440279454026699213e-03 4.992628310724667173e-03 1.690622180334888647e-03 2.005654494664499410e-04 6.347712976510599958e-03 1.085863154805322139e-02 1.006860502332274088e-02 6.208790506784467311e-03 1.941990949430150160e-03 2.096886193703184631e-04 8.617706771314459502e-04
6.020488092651321566e-03 9.343748408731755717e-03 8.332050601320251104e-03 4.836559003037144144e-03 1.812547005909381781e-03 4.033201218880400063e-04 8.437928542581740743e-03 1.124947629527994764e-02 9.217995813094015389e-03 5.187693485020128392e-03 1.861668259140802917e-03 4.017537932217152274e-04 1.544136457040012900e-02 4.328627765187564869e-02 8.335048287499668973e-02 1.317525200414156883e-01 2.580267787363980103e-01 3.929903185386302011e-02 3.456563240388899061e-03 6.553193556885217319e-03 6.144174247856737381e-03 3.587753551592243184e-03 1.190916454433532667e-03 2.422377708402034813e-04 1.174882352193318269e-03 2.931107401614507779e-03 3.046208657940363551e-03 1.663858331689249681e-03 4.911105767976819969e-04 6.531543422788610442e-05 2.965569525741118539e-03 5.421092650301995164e-03 4.607068608053488390e-03 2.156572596820560683e-03 5.766933071504887209e-04 6.842775831805703035e-05 4.329367001967066031e-03 7.380535966829748773e-03 5.855270806097934155e-03 2.594353110775715621e-03 6.624183670801975232e-04 7.154027033823284754e-05 1.846049645368719183e-03
2.289296310594934880e-03 3.248509629044438185e-03 2.195997978618802193e-03 1.012492942184084477e-03 3.796080300220161519e-04 8.448552514978002748e-05 3.102588902185177133e-03 3.753943173961715729e-03 2.392894732720862727e-03 1.085943430824354294e-03 3.898929387946004077e-04 8.415743670672770627e-05 4.148913431767597970e-03 9.349895814061870425e-03 1.691035778915073173e-02 2.570013671368032160e-02 3.929903185386302011e-02 7.105668480496998840e-02 1.565919622994238480e-03 2.499062188280998242e-03 1.705095282281243740e-03 7.512037264728599339e-04 2.494397557760985595e-04 5.074392366470614757e-05 5.338047138163659611e-04 1.199611001966971457e-03 8.818632858450525802e-04 3.484750095988919938e-04 1.028741772101660068e-04 1.368260232771645324e-05 1.175972601983099608e-03 1.951083960042510057e-03 1.236525107804364865e-03 4.516363468687889515e-04 1.207999615192023590e-04 1.433458126515185782e-05 1.731064666290249576e-03 2.545192853054434323e-03 1.514283562082052725e-03 5.432836513590277860e-04 1.387551251525453999e-04 1.498659900577015147e-05 1.097785216638946793e-03
1.034761017153806861e-02 6.253153635285002565e-03 5.198913110401104376e-03 4.221067683300105955e-03 2.922068466373550777e-03 1.530815648453920375e-03 3.152613069281917646e-02 5.517504640467407739e-03 5.452027774830892071e-03 4.454088005370948622e-03 3.146950487217914372e-03 1.546741215196378860e-03 1.480284957965460890e-01 6.598717477344528959e-03 6.842128599815033851e-03 4.959403044555443785e-03 3.456563240388899061e-03 1.565919622994238480e-03 1.556021683874078354e+00 3.225859109839950278e-01 1.320613503770529107e-01 5.639426025526539377e-02 1.884193746268136849e-02 4.367591744737886472e-03 3.502734658161088532e-02 1.520822264897647713e-02 1.024327640675881668e-02 7.202910898978620580e-03 3.597696708671493937e-03 7.666602926934551476e-04 2.042851886036611830e-02 1.199233496896656703e-02 1.028833028296372021e-02 7.488678001030368847e-03 4.041324666119949782e-03 7.881692201627821248e-04 1.819972509302214547e-02 1.077455440182983892e-02 9.862092272011846461e-03 7.652077776344690108e-03 4.357218405025120589e-03 8.110628439892408892e-04 2.619487170650325325e-02
8.387131772926270656e-03 1.087774835781640803e-02 9.298172744795607514e-03 8.049168880956747429e-03 6.034584542038645694e-03 2.526313686581849183e-03 7.868221281832621372e-03 1.101962810201584375e-02 9.971445671735690297e-03 8.883529853315641489e-03 6.292150637476678909e-03 2.512681840918684628e-03 1.240195233770791106e-02 1.468863984178181425e-02 1.274127065123753511e-02 1.009582203657877209e-02 6.553193556885217319e-03 2.499062188280998242e-03 3.225859109839950278e-01 1.192912298121351133e+00 3.077090055607192287e-01 1.231893686159017953e-01 3.928284282586957943e-02 8.042565916515309610e-03 1.408948012150945672e-02 1.275810588925629929e-02 8.954880762215289280e-03 6.477553237181243873e-03 3.306354764259333834e-03 6.538806770786109723e-04 1.155986086881188868e-02 1.492194401108770663e-02 1.162858271582800640e-02 7.945638423171086373e-03 3.782190836464138783e-03 6.850423502913205454e-04 1.209306630609585653e-02 1.397138471750869471e-02 1.208035827115261363e-02 9.023696510077394706e-03 4.261656090710275180e-03 7.162062530756685419e-04 2.509549225385399041e-02
5.410398562843088399e-03 8.548970385296783547e-03 9.248929801197736111e-03 8.346589148000571612e-03 5.764417592443171756e-03 1.718445782852628945e-03 4.609457326121280119e-03 8.890434263343127697e-03 1.018657389708366168e-02 9.322371297073139829e-03 5.953862740066706571e-03 1.711770424794756273e-03 8.583872072880360804e-03 1.241488417153746582e-02 1.286424187671952879e-02 1.059197318706717184e-02 6.144174247856737381e-03 1.705095282281243740e-03 1.320613503770529107e-01 3.077090055607192287e-01 7.371050408544559396e-01 2.146463775953154629e-01 6.553244135057156861e-02 1.300348669243311939e-02 1.101516016899539707e-02 1.044563517845742417e-02 7.457814946859597782e-03 5.024087333026949764e-03 2.092610273817685496e-03 2.782358107956683924e-04 1.140609264512226773e-02 1.342722865797107978e-02 1.051931167155517599e-02 6.646850619394184534e-03 2.457403913106559479e-03 2.914944801802876739e-04 9.932002843489051713e-03 1.327989120239192466e-02 1.164125922440728544e-02 7.954932939307823858e-03 2.822842418513604734e-03 3.047539999527781873e-04 2.116563101532009661e-02
4.003776700378436360e-03 7.195052501157261915e-03 8.215536950657575943e-03 6.813746749057214558e-03 3.403153129661662391e-03 7.570844154903277889e-04 3.576093073410113732e-03 7.839216757409950276e-03 9.159809470390190000e-03 7.424561386305872368e-03 3.495408599024640850e-03 7.541440255777187573e-04 6.233169783514513895e-03 1.046557299431150057e-02 1.087244089769567879e-02 8.153354236493659535e-03 3.587753551592243184e-03 7.512037264728599339e-04 5.639426025526539377e-02 1.231893686159017953e-01 2.146463775953154629e-01 4.167710513959274055e-01 9.670079598237196761e-02 1.844762829988350061e-02 7.218590371056876620e-03 7.434949119742739754e-03 5.525295018051101792e-03 3.123907392460822940e-03 9.218913529822625463e-04 1.225990366451878977e-04 8.331146963521884885e-03 1.010170945701238665e-02 7.777356967534787557e-03 4.049304705630696333e-03 1.082558209663408988e-03 1.284410256450208010e-04 7.821155323487039013e-03 1.104931080879190120e-02 9.325805021484390167e-03 4.871653323686442327e-03 1.243496656132769829e-03 1.342833731304837741e-04 4.297627020751759730e-03
2.163463629539119637e-03 4.087869833603097192e-03 4.650510585513467632e-03 3.013740572624712399e-03 1.129665817463154642e-03 2.513922812626967485e-04 2.143878893438033728e-03 4.787630617285154599e-03 5.180436368992458185e-03 3.232457618327355675e-03 1.160276640624458011e-03 2.504160037894442858e-04 3.881599692056036943e-03 6.469672905037748833e-03 5.991315125614127268e-03 3.492028426472004732e-03 1.190916454433532667e-03 2.494397557760985595e-04 1.884193746268136849e-02 3.928284282586957943e-02 6.553244135057156861e-02 9.670079598237196761e-02 1.771975206933174563e-01 2.707662037170316394e-02 3.901209776384195749e-03 4.199127608385477828e-03 2.624788481171091981e-03 1.037006439199961161e-03 3.061108924547473187e-04 4.071249049297787082e-05 5.010187926843157058e-03 6.051554693250693617e-03 3.680890428837568784e-03 1.344047394394365380e-03 3.594528369529892409e-04 4.265245902723702187e-05 4.868365423355891508e-03 7.057440197854036867e-03 4.508194182882063750e-03 1.616838082507676688e-03 4.128828762417491305e-04 4.459254389657663076e-05 1.185791792418067203e-03
7.571094440463888020e-04 1.578181879814621880e-03 1.329083416235388171e-03 6.128458719131257837e-04 2.297811232953028693e-04 5.114111502858842417e-05 8.542428251439027065e-04 1.856505855260648374e-03 1.448228648327165580e-03 6.573007489006910120e-04 2.360065266693855968e-04 5.094251637736968430e-05 1.558034939627139792e-03 2.398074673016781233e-03 1.628848464888310588e-03 7.100553862933178806e-04 2.422377708402034813e-04 5.074392366470614757e-05 4.367591744737886472e-03 8.042565916515309610e-03 1.300348669243311939e-02 1.844762829988350061e-02 2.707662037170316394e-02 4.635963061484651981e-02 1.312319254809457547e-03 1.305772606649435730e-03 5.337828929925514387e-04 2.109364076980368985e-04 6.227212814510774130e-05 8.282447800843362185e-06 1.785198498102991138e-03 1.850225541806915786e-03 7.484366424130861617e-04 2.733793080957891419e-04 7.312293098432620653e-05 8.677107827294305853e-06 1.962174502234681484e-03 2.261765631088374917e-03 9.165376248437828721e-04 3.288520646314574414e-04 8.399149058443966531e-05 9.071791307095622425e-06 5.156219521351701474e-04
1.148140664929409027e-02 9.489517557784044044e-03 5.486131389859760787e-03 3.215964692358186383e-03 1.385586667369764768e-03 5.668079851803842217e-04 3.617408001854505173e-02 1.034704496088556525e-02 6.633125081502377896e-03 3.561498542748120499e-03 1.535883829338668960e-03 5.623092865236767324e-04 1.715437464718405636e-02 7.610489586385327243e-03 2.017193541112405342e-03 1.433142352300853517e-03 1.174882352193318269e-03 5.338047138163659611e-04 3.502734658161088532e-02 1.408948012150945672e-02 1.101516016899539707e-02 7.218590371056876620e-03 3.901209776384195749e-03 1.312319254809457547e-03 1.309527490168449493e+00 2.887329251850181411e-01 1.152577531641001407e-01 4.501625728010560934e-02 1.424261441864804745e-02 2.069181802955677441e-03 2.739444174851124458e-02 1.346704009564403393e-02 1.057412075924624162e-02 6.454255351263649132e-03 2.639725403855042174e-03 4.494432878507925722e-04 2.368459438433623276e-02 1.059396217756836123e-02 8.588731898191426239e-03 5.347594355907370200e-03 2.437830051230216455e-03 4.533486636606465225e-04 1.006342270025495367e-03
7.335769252343027347e-03 8.345847047957821729e-03 7.240688822431673444e-03 5.540750278050010635e-03 3.412099088979658745e-03 1.257713106694757776e-03 7.349509407021503904e-03 9.640500784027672410e-03 7.986273031060253658e-03 5.771733683362922918e-03 3.497480441598366241e-03 1.250592659803317908e-03 5.961805027564714976e-03 3.171035346734907279e-03 3.295442412330817916e-03 3.579158883917132883e-03 2.931107401614507779e-03 1.199611001966971457e-03 1.520822264897647713e-02 1.275810588925629929e-02 1.044563517845742417e-02 7.434949119742739754e-03 4.199127608385477828e-03 1.305772606649435730e-03 2.887329251850181411e-01 8.531225429093700630e-01 2.291561905661327891e-01 8.229638326499588707e-02 2.420259898930188225e-02 3.582669170761776378e-03 1.348025697107235743e-02 1.065220298123903397e-02 7.432367094003078378e-03 4.412386983406513252e-03 1.916098537518728939e-03 3.688041144088716194e-04 9.588684056597074346e-03 9.417444082684411910e-03 7.211309420675826587e-03 4.664865790033001502e-03 2.111617111090646759e-03 3.855805644759069395e-04 5.402337044082550221e-03
3.863494528826283414e-03 5.465690271538869993e-03 5.621410928410286445e-03 4.534081487557628520e-03 3.048117461503019321e-03 8.887669906531003861e-04 4.009651678857029111e-03 5.815628614015411202e-03 6.161039234015674992e-03 5.000635893342542104e-03 3.146396274781637636e-03 8.853150846226398585e-04 3.866352647790449737e-03 3.833366066384513715e-03 4.816185229948866109e-03 4.479222357602896665e-03 3.046208657940363551e-03 8.818632858450525802e-04 1.024327640675881668e-02 8.954880762215289280e-03 7.457814946859597782e-03 5.525295018051101792e-03 2.624788481171091981e-03 5.337828929925514387e-04 1.152577531641001407e-01 2.291561905661327891e-01 4.684498798527441110e-01 1.291287710407826861e-01 3.525751674240840128e-02 4.927297448965806126e-03 9.391334720734167973e-03 7.991887038448108882e-03 5.645003607118725952e-03 3.470086309290132398e-03 1.270864870305588035e-03 1.507782505878463297e-04 6.476162706757992993e-03 7.510503307788907179e-03 6.041154348294996979e-03 4.161265647619316610e-03 1.459805419173010321e-03 1.576366720197341920e-04 5.034514038331217023e-03
